DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       | 6a       | 6b       | 6c       | 7a       | 7b       | 7c       
 bangalore rural | hosakote | doddagattinabbe |36211| GKLPS BHAKTARAHALLI            | kannada |1560519| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|0|0|0|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562723| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561089| male   | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | doddanhulluru   |36231| GULPS CHIKKAHULLUR             | urdu    |1561608| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1| NA          |1|1|1|1|1| NA          |1|1
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556857| female | kannada       |2| 2nd Pretest     | English        |0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1564772| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35963| G LPS GONAKANAHALLI            | kannada |1562135| female | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|0|1|1|1|1|0|0|1|1|0|0
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558093| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | vagata          |36099| G HPS KANEKAL                  | kannada |1561190| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0
 bangalore rural | hosakote | doddagattinabbe |36649| GLPS CHEEMANDA HALLI           | kannada |1647970| male   | kannada       |2| 2nd Pretest     | English        | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | samethanahalli  |35976| G HPS SAMETHANAHALLI           | kannada |1561582| male   | kannada       |2| 2nd Pretest     | English        |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35996| G UHPS MUTHKURU                | urdu    |1683018| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0
 bangalore rural | hosakote | doddanallala    |36233| GHPS THAVATAHALLI              | kannada |1562012| female | telugu        |2| 2nd Pretest     | English        |1| NA          |1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562739| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1| NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | t agrahara      |36238| GUHPS THAMMARASANAHALLI        | urdu    |1562170| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35991| G HPS D. HOSAHALLI             | kannada |1568841| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36068| G LPS ESTHURU                  | kannada |1560222| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0
 bangalore rural | hosakote | nandagudi       |36086| G LPS NADUVINAPURA             | kannada |1557064| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36013| G LPS VARADAPURA               | kannada |1682870| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35935| G LPS KALAPPANAHALLI           | kannada |1682508| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35916| G HPS KORATI                   | kannada |1560710| female | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|1|1|0|0|0|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36131| G HPS KUMBALAHALLI             | kannada |1559025| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36219| GHPS DODDAHULLUR               | kannada |1560765| male   | telugu        |2| 2nd Pretest     | English        |1|1| NA          |1|1|1|1|1|1|1|1|1|1|1| NA          |1
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561099| female | kannada       |2| 2nd Pretest     | English        |1|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0
 bangalore rural | hosakote | kalkunte        |36115| G HPS BAGURU                   | kannada |1561258| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1| NA          | NA          |1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1563087| male   | kannada       | 2C            | 2nd Pretest     | English        |1|1|0|1|1|1|1|0|0|0|1|1|1|0|0|0
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1557943| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1
 bangalore rural | hosakote | doddagattinabbe |36007| G LPS S. GUTTAHALLI            | kannada |1562820| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | mugbala         |36222| GHPS VOLAGERE PURA             | kannada |1560919| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35983| G HPS MUTHASANDRA              | kannada |1687461| female | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | doddagattinabbe |36211| GKLPS BHAKTARAHALLI            | kannada |1682742| male   | kannada       |2| 2nd Pretest     | English        | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          |1|0|0|1|1|0|0|0
 bangalore rural | hosakote | beguru          |35894| G LPS BHEEMAKANAHALLI          | kannada |1552470| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35986| G HPS DODDA DUNNASANDRA        | kannada |1561723| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35908| G HPS CHIKKONDAHALLI           | kannada |1558666| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36007| G LPS S. GUTTAHALLI            | kannada |1562829| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | nelavagilu      |35914| G ULPS K.SHETTYHALLI           | urdu    |1683131| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35994| G HPS DEVANAGUNDI              | kannada |1566251| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36013| G LPS VARADAPURA               | kannada |1552355| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36222| GHPS VOLAGERE PURA             | kannada |1560921| male   | kannada       |2| 2nd Pretest     | English        |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35941| G LPS GANGAPURA                | kannada |1566242| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1| NA          | NA          |1|1|1|1| NA          | NA          |1| NA          | NA          
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1557355| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | mugbala         |36220| GHPS NIDAGHATTA                | kannada |1682239| male   | kannada       |2| 2nd Pretest     | English        |0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0
 bangalore rural | hosakote | shivanapura     |36054| G LPS BHEEMAPURA               | kannada |1683354| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|0|0|1|1|1|1|1|0|1|1|0
 bangalore rural | hosakote | bendiganahalli  |36190| GHPS ANUPAHALLI                | kannada |1558616| female | kannada       |2| 2nd Pretest     | English        |1|0|0| NA          | NA          |0|0|0|0|0| NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | shivanapura     |36040| G LPS MOTHAKADAHALLI           | kannada |1566337| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | kalkunte        |36116| G HPS GUNDURU                  | kannada |1558061| male   | kannada       |2| 2nd Pretest     | English        |1|1|1| NA          |1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36026| G LPS THENEYURU                | kannada |1561852| male   | kannada       |2| 2nd Pretest     | English        |1|0|0| NA          | NA          |0|0|0|1|0|0|0|1|1|0|0
 bangalore rural | hosakote | doddanallala    |35950| G HPS UMMALU                   | kannada |1660862| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1557930| female | telugu        |2| 2nd Pretest     | English        | NA          | NA          |0|0|0|0|1|1|1|1|1|1|0|1|0|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1559635| female | urdu          | 2B            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|1|1| NA          |0| NA          | NA          |0
 bangalore rural | hosakote | vagata          |36100| G LPS HUNASEHALLI              | kannada |1566414| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | devanagundi     |35994| G HPS DEVANAGUNDI              | kannada |1566234| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36245| GLPS HOSADIMBAHALLI            | kannada |1562290| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1563099| male   | urdu          | 2C            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0
 bangalore rural | hosakote | nelavagilu      |35928| G HPS THARABAHALLI             | kannada |1566387| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36110| G HPS KALKUNTE AGRAHARA        | kannada |1682134| male   | oriya         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | thavarekere     |35932| G ULPS YELACHAHALLI            | urdu    |1566396| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1| NA          | NA          |1|1|1|1|1|1|1| NA          | NA          
 bangalore rural | hosakote | t agrahara      |35877| G LPS SIDDENAHALLI             | kannada |1660298| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36132| G LPS CHOWLU THOTA             | kannada |1552723| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556840| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|0|0|1|1|1|1|1|1|1|0|1
 bangalore rural | hosakote | jadigenahalli   |35966| G HPS JADIGENAHALLI            | kannada |1561958| male   | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563337| female | urdu          | 2D            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1557088| male   | kannada       | 2B            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35910| G LPS AREHALLI                 | kannada |1558701| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|0|0| NA          |0|0|0|0|0|0|0|0
 bangalore rural | hosakote | jadigenahalli   |36091| G ULPS CHATRIPALYA             | urdu    |1560433| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35912| G HPS NELAVAGILU               | kannada |1557494| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561102| male   | telugu        |2| 2nd Pretest     | English        |1|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36054| G LPS BHEEMAPURA               | kannada |1560547| female | telugu        |2| 2nd Pretest     | English        |1|0| NA          | NA          | NA          |0|0|1|1|0|1|1| NA          | NA          | NA          | NA          
 bangalore rural | hosakote | shivanapura     |36041| G LPS KORADAHALLI              | kannada |1557201| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36115| G HPS BAGURU                   | kannada |1561274| female | kannada       |2| 2nd Pretest     | English        |1| NA          | NA          | NA          |1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36020| G HPS KURUBARAPETE             | kannada |1559183| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|1|1|0|0|1|0|0|1|1|1|0
 bangalore rural | hosakote | thavarekere     |35938| G LPS BEERAHALLI               | kannada |1557556| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|1|1|1|0|1|0|1|1|1|0|1
 bangalore rural | hosakote | kalkunte        |36111| G LPS AREHALLI                 | kannada |1556986| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1| NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | samethanahalli  |35983| G HPS MUTHASANDRA              | kannada |1660163| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | mugbala         |36063| G ULPS NIDAGHATTA              | urdu    |1562897| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36078| G LPS HALEURU                  | kannada |1557035| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36231| GULPS CHIKKAHULLUR             | urdu    |1561614| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
