DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       |6| 7a       | 7b       | 8a       | 8b       | 8c       | 9a       | 9b       | 9c       | 9d       | 10a      | 10b      | 10c      
 bangalore rural | hosakote | doddagattinabbe |36192| GHPS CG Nabe(chikkagattinabbe) | kannada |1682727| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558452| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36206| GHPS KOMBALIGANAHALLI          | kannada |1559969| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1| NA          | NA          | NA          |1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558465| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|0|1|0|0|1|0|1|0|0|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | t agrahara      |36241| GHPS BAVAPURA                  | kannada |1562267| male   | kannada       |4| 4th Pretest     | English        |0|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|0|0|1|0|1|1|1
 bangalore rural | hosakote | beguru          |35902| G HPS MALLIMAKANAPURA          | kannada |1559101| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1| NA          |1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36022| G HPS DANDUPALYA               | kannada |1557329| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|0|1|1|0|0|0|1|1|1|1| NA          |1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36233| GHPS THAVATAHALLI              | kannada |1562023| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1559602| female | urdu          | 4A            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36003| G HPS JINNAGARA                | kannada |1560637| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36235| GHPS DODDANALLALA              | kannada |1645417| male   | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | alappanahalli   |36131| G HPS KUMBALAHALLI             | kannada |1559054| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1568229| male   | telugu        | 4D            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36109| G HPS NARAYANA KERE            | kannada |1561184| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1| NA          |1|1|0|1| NA          | NA          |1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36200| GHPS GOTTIPURA                 | kannada |1559470| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1
 bangalore rural | hosakote | samethanahalli  |35972| G HPS MALLASANDRA              | kannada |1556934| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|0|0|0|0|1|1|1
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1660257| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|0|0| NA          | NA          | NA          | NA          |1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35975| G HPS THIRUMALA SHETTIHALLI    | kannada |1559907| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558144| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36209| GKHPS KODIHALLI                | kannada |1682601| female | kannada       |4| 4th Pretest     | English        |1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|0
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563409| male   | telugu        | 4C            | 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | samethanahalli  |35972| G HPS MALLASANDRA              | kannada |1692487| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36013| G LPS VARADAPURA               | kannada |1552438| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | beguru          |35889| G LPS CHIKKA KOLIGA            | kannada |1682203| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1| NA          |0|1|1|1|1| NA          |1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | vagata          |36101| G HPS MAKANAHALLI              | kannada |1562112| male   | kannada       |4| 4th Pretest     | English        |1|1|0|0|0|0|0|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35991| G HPS D. HOSAHALLI             | kannada |1568877| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36220| GHPS NIDAGHATTA                | kannada |1560894| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|0|0|0|0|0|1|0|0|0|1|1|1| NA          | NA          |0| NA          |1|1|1
 bangalore rural | hosakote | doddagattinabbe |36221| GHPS DODDAGATTINABBE           | kannada |1682731| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | thavarekere     |35941| G LPS GANGAPURA                | kannada |1566310| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36107| G LPS BOMMANA BANDE            | kannada |1561892| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | doddagattinabbe |36209| GKHPS KODIHALLI                | kannada |1560191| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1| NA          |1|1
 bangalore rural | hosakote | mugbala         |36193| GHPS Chikkanahalli             | kannada |1560755| female | kannada       |4| 4th Pretest     | English        |1|1|1| NA          |1|1|1|1|0|1|1|1|1|1|1|1|0|0|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35886| G HPS KAMBALIPURA              | kannada |1557765| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0| NA          | NA          |1|1|1|0| NA          | NA          |0|0|0|0|0|0|0|1|1|1
 bangalore rural | hosakote | nandagudi       |36082| G UHPS N HOSAHALLI             | urdu    |1682826| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36193| GHPS Chikkanahalli             | kannada |1560756| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1| NA          | NA          |0|1|1|1|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36089| G UHPS KATTIGENAHALLI          | urdu    |1681994| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36023| G UHPS HOSAKOTE                | urdu    |1563203| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35921| G UHPS BOYS BNPURA             | urdu    |1682925| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35937| G LPS LINGAPURA                | kannada |1557027| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36025| G LPS THIMMAPPANAHALLI         | kannada |1558596| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36087| GULPS THIRTHAHALLI             | urdu    |1682849| male   | urdu          |4| 4th Pretest     | English        |1|1|1|0|1|1|0|1|0|1|0|0|1|1|1|1|0|1|1|1|0|0|1
 bangalore rural | hosakote | nandagudi       |36082| G UHPS N HOSAHALLI             | urdu    |1561080| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |35945| G LPS DABBAGUNTAHALLI          | kannada |1566594| female | kannada       |4| 4th Pretest     | English        |1|0|1|1|1|0|0|0|1|0|0|0|0|1|1|1| NA          | NA          |0|0|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36202| GLPS PILLAGUMPE                | kannada |1559628| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35906| G LPS LAKSHMIPURA              | kannada |1560298| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|0|0|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36016| G LPS AMBEDKER NAGARA          | kannada |1566201| female | urdu          |4| 4th Pretest     | English        |1|0|0|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35974| G HPS NADUVATTI                | kannada |1559851| male   | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36129| G HPS ALAPPANAHALLI            | kannada |1557836| male   | telugu        |4| 4th Pretest     | English        |1|1|1|0|1|0|1|0|1|1|0| NA          | NA          |1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1568222| male   | kannada       | 4D            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36201| GHPS SOMAPURA                  | kannada |1559546| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1| NA          | NA          |1|1|1|0| NA          | NA          |1|1|1|0| NA          |1| NA          |0|0|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1683269| female | kannada       |4| 4th Pretest     | English        |1|1|0|0|1|1|0|1|0|0|0|0|0|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | mugbala         |36213| GLPS HALASAHALLI               | kannada |1560622| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35941| G LPS GANGAPURA                | kannada |1566313| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|0|1|0|1|1|1|1|0|1|1|1|1| NA          |0|1|1|1|1
 bangalore rural | hosakote | vagata          |36088| G MPS THARABAHALLI             | kannada |1560399| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36082| G UHPS N HOSAHALLI             | urdu    |1561101| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35971| G HPS KOLATHURU                | kannada |1560134| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35921| G UHPS BOYS BNPURA             | urdu    |1682935| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36016| G LPS AMBEDKER NAGARA          | kannada |1566218| female | urdu          |4| 4th Pretest     | English        | NA          |1|0|1|0| NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          |0|0|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35970| G LPS GOVINDAPURA              | kannada |1560599| male   | kannada       |4| 4th Pretest     | English        |1|1|0|1|0|0|0|1|1|1|0|0|0|1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | beguru          |35885| G LPS M.SATHYAVARA             | kannada |1559715| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1| NA          |1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |35950| G HPS UMMALU                   | kannada |1660942| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35981| G LPS AJJAGONDANAHALLI         | kannada |1561504| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36056| G LPS NAKKANAHALLI             | kannada |1552230| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35997| G LPS YADAGONDANAHALLI         | kannada |1660870| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35983| G HPS MUTHASANDRA              | kannada |1552673| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35916| G HPS KORATI                   | kannada |1560715| female | kannada       |4| 4th Pretest     | English        |1|1|0|0|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35994| G HPS DEVANAGUNDI              | kannada |1682441| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36023| G UHPS HOSAKOTE                | urdu    |1563208| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1559592| female | telugu        | 4A            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | thavarekere     |35938| G LPS BEERAHALLI               | kannada |1557582| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|0|0|1|1|1|0|0|1|1|1|1|0|0|1|1|1|1
 bangalore rural | hosakote | beguru          |36188| GLPS MUTTUKADAHALLI            | kannada |1558362| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|0| NA          | NA          |1|0|1| NA          | NA          | NA          |1|0|0|0|0| NA          | NA          |1|1|1
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1607676| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35886| G HPS KAMBALIPURA              | kannada |1557771| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|0|0| NA          |1|0| NA          | NA          | NA          |1|1|0| NA          | NA          | NA          | NA          |1|1|0
 bangalore rural | hosakote | thavarekere     |35953| G LPS YELACHAMANAHALLI         | kannada |1558893| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36076| G HPS NANDAGUDI                | kannada |1558994| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|0|1|1|0|1| NA          |1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36078| G LPS HALEURU                  | kannada |1557061| male   | telugu        |4| 4th Pretest     | English        |1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|0|0|1|0|1|1|1
 bangalore rural | hosakote | samethanahalli  |35976| G HPS SAMETHANAHALLI           | kannada |1561688| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35891| G HPS BEGURU                   | kannada |1552584| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1| NA          |0|1|1|1|0| NA          | NA          |1|1|1|0| NA          | NA          | NA          |1|1|1
