School_code|School_name|District_name
29080505004|SRI YOGI VEMAN PU COLLEGE BELLATTI (PUC)|GADAG                                             
29080505005|SRI YOGI VEMAN HIGH SCHOOL BELLAHATTI|GADAG                                             
29080505401|SJA HIGH SCHOOL BANNIKOPPA|GADAG                                             
29080505402|SHREE J.A JUNIOR COLLEGE BANNIKOPPA|GADAG                                             
29080505901|RMSA GHS KONCHGERI|GADAG                                             
29080506001|S M DABALI HIGH SCHOOL VADAVI HOSUR|GADAG                                             
29080507101|GOVT HIGH SCHOOL KOGANUR|GADAG                                             
29080507201|GOVT COMP JUN COL SHIRAHATTI(8-12)|GADAG                                             
29080507202|FM DABALI PU COLLEGE SHIRATTI (PUC)|GADAG                                             
29080507301|GOVT COMPOSITE URDU HIGH NSCHOOL LAXMESHWAR|GADAG                                             
29080507302|B C N ROTARY KAN MED HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080507303|GOVT P U COLLEGE LAXMESHWAR (PUC)|GADAG                                             
29080507304|S M J V G PU WOMENS COLLEGE BASTA BANA LAXMESWAR (PUC)|GADAG                                             
29080507305|BCN ARTS SCINCE COMMERCE COLLGE SAVANUR ROAD LAKNHMESHVAR (PUC)|GADAG                                             
29080507306|MNCIPAL PRE-UNIVERSITY CILLEGE LXR|GADAG                                             
29080507307|P.S.B.D.GIRLS HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080507308|B D TATTI HS LAXMESHWAR|GADAG                                             
29080507501|SRI SHIAVAYOGESHWAR HIGH SCHOOL HEBBAL|GADAG                                             
29080507502|GOVT P U COLLEGE HEBBAL (PUC)|GADAG                                             
29080507801|S J B M HIGH SCHOOL HOLE ITAGI|GADAG                                             
29080507802|GOVT P U COLLEGE HOLE ITAGI (PUC)|GADAG                                             
29080508301|YAJAMAN G F ,UPNAL GOVT HIGH SCHOOL RAMAGERI|GADAG                                             
29080508401|FM DABALI COMP JR COL SHIRAHATTI|GADAG                                             
29080508402|M F DABALI GIRLS HIGH SCHOOL SHIRAHATTI|GADAG                                             
29080509301|GOVT A A PATHAN URDU HIGH SCHOOL SHIRAHATTI|GADAG                                             
29080509901|GOVT HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080509902|UMA VIDYALAYA LAXMESHWAR|GADAG                                             
29080509903|MURARJI RESIDENTIAL SCHOOL|GADAG                                             
29080509904|NATIONAL PUBLIC HIGHIGH SCHOOLCHOOL|GADAG                                             
29080510001|GOVT PU COLLEGE SHIRAHATTI (PUC)|GADAG                                             
29080511401|BCN ROTARY ENG MED HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080511501|SS HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080512001|SSBR AMBEDKAR HIGH SCHOOL LAXMESWAR|GADAG                                             
29080600101|SKVP GOVT HIGH SCHOOL BENTUR|GADAG                                             
29080600201|GOVT HIGH SCHOOL LINGADAL|GADAG                                             
29080600301|SCCS HIGH SCHOOL BALAGANUR|GADAG                                             
29080600302|SHRI MARUTI HIGH SCHOOL BALAGANUR|GADAG                                             
29080600303|C.S.C.S HIGH SCHOOL BALAGANUR|GADAG                                             
29080600401|GOVT HIGH SCHOOL KADADI|GADAG                                             
29080600601|HCES HIGH SCHOOL HUILGOL|GADAG                                             
29080600702|GOVT SLSM HIGH SCHOOL HOMBAL|GADAG                                             
29080600703|LSM MBM GOVT PU COLLEGE HOMBAL (PUC)|GADAG                                             
29080600704|SHREE SHANKARLING HIGH SCHOOL HOMBAL|GADAG                                             
29080601001|SHRI P.V. HOSALLI GOVT HIGH SCHOOL BELAHOD|GADAG                                             
29080601101|SHRI VENKATESHWARA HIGH SCHOOL CHIKK HANDIGOL|GADAG                                             
29080601201|GOVT HIGH SCHOOL SHAGOTI|GADAG                                             
29080601801|GOVT HIGH SCHOOL NEERALAGI|GADAG                                             
29080601901|GOVT HIGH SCHOOL KOTUMACHAGI|GADAG                                             
29080601902|SHRI SOMESHWAR HIGH SCHOOL KOTUMACHAGI|GADAG                                             
29080602101|SJAVS HIGH SCHOOL NARASAPUR|GADAG                                             
29080602201|GOVT HIGH SCHOOL KANAGINAHALA|GADAG                                             
29080602301|SKNK  GOVT HIGH SCHOOL HARLAPUR|GADAG                                             
29080602401|KVSR COMP JR COL TIMMAPUR|GADAG                                             
29080602402|K V S R COMP PU COLLEGE TIMMAPUR (PUC)|GADAG                                             
29080602501|RMSA GHS HATALGERI|GADAG                                             
29080602601|GOVT HIGH SCHOOL ADAVISOMAPUR|GADAG                                             
29080603101|GOVT GIRLS HIGH SCHOOL LAKKUNDI|GADAG                                             
29080603102|BH PATIL COMP JR COL LAKKUNDI|GADAG                                             
29080603103|B H PATIL COMP PU COLLEGE LAKKUNDI (PUC)|GADAG                                             
29080603201|GOVT HIGH SCHOOL HIREHANDIGOL|GADAG                                             
29080603301|GIRLS GOVT HIGH SCHOOL HULKOTI|GADAG                                             
29080603303|SRAGA HIGH SCHOOL HULKOTI|GADAG                                             
29080603304|RAJESHWARI VIDYANIKETAN|GADAG                                             
29080603305|GADAG COOP TEXT MILL PU COLLEGE HULAKOTI (PUC)|GADAG                                             
29080603307|SWAMI VIVEKANANDA P.U. SCIENCE COLLEGE|GADAG                                             
29080603401|SRKES SM HIGH SCHOOL BINKADAKATTI|GADAG                                             
29080603501|HCES HIGH SCHOOL ASUNDI|GADAG                                             
29080603601|R.C. SCHOOL KALASAPUR|GADAG                                             
29080603901|HCOES HIGH SCHOOL KURTAKOTI|GADAG                                             
29080603902|GOVT P U COLLEGE KURTAKOTI (PUC)|GADAG                                             
29080604101|RMSA GHS NAGAVI|GADAG                                             
29080604401|SHRI VENKATESHWAR HIGH SCHOOL BELADHADI|GADAG                                             
29080604601|GOVT HIGH SCHOOL KANAVI|GADAG                                             
29080604701|HCES HIGH SCHOOL HARTI|GADAG                                             
29080604901|HCES HIGH SCHOOL CHINCHALI|GADAG                                             
29080604902|GOVT P U COLLEGE CHINCHALI (PUC)|GADAG                                             
29080605301|GOVT HIGH SCHOOL SHIRUNJA|GADAG                                             
29080605501|GOVT HIGH SCHOOL YALISHIRUR|GADAG                                             
29080605601|GOVT COMP JUNIOR COLLEGE SORATUR|GADAG                                             
29080605602|J A GOVT P U COLLEGE SORATUR (PUC)|GADAG                                             
29080605603|GOVT HIGH SCHOOL SORTUR|GADAG                                             
29080605901|S J J M COMP PU COLLEGE MULAGUND (PUC)|GADAG                                             
29080605902|K.S.S. HIGH SCHOOL MULGUND|GADAG                                             
29080605903|RMSA GHS MULUGUND|GADAG                                             
29080606001|MURARJI SCHOOL|GADAG                                             
29080607001|GOVT URDU HIGH SCHOOL|GADAG                                             
29080607401|SJJM COMP JR COLL MULAGUND|GADAG                                             
29080607402|KSS COMP JR COLLEGE MULGUND|GADAG                                             
29080607601|S. B. P. A GIRLS GOVT HIGH SCHOOL|GADAG                                             
29080607701|SMT. NVA GOVT PRE-UNIVERSITY COLLEGE MAGADI|GADAG                                             
29080607801|GOVT HIGH  SCHOOL F.BADANI|GADAG                                             
29080608001|SRI  N.G. PATIL GOVT HIGH SCHOOL MADAHALLI|GADAG                                             
29080608101|YAJMAN SRI G.F. DPANAL GOVT HIGH SCHOOL RAMGIRI|GADAG                                             
29080608201|DOODPEERAM GOVT COMP URDU HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080608202|GOVT HIGH SCHOOL LAXMESHWAR|GADAG                                             
29080608301|GOVT HIGH SCHOOL YALLAPUR|GADAG                                             
29080608401|A.A. PATHAN GOVT HIGH SCHOOL SHIRAHATTI|GADAG                                             
29080608402|GOVT HIGH SCHOOL SHIRAHATTI|GADAG                                             
29080608501|GOVT HIGH SCHOOL MACHENAHALLI|GADAG                                             
29090100401|SHANTESHWAR SCHOOL AMMINABHAVI|DHARWAD                                           
29090100901|GHS BENACHI|DHARWAD                                           
29090102301|GHS DEVARAHUBBALLI|DHARWAD                                           
29090102302|GOVT. PU COLLEGE DEVARHUBBALLI (PUC)|DHARWAD                                           
29090102801|JAYAKEERTHI HS GARAG|DHARWAD                                           
29090102802|SGM COMP. COLLEGE GARAG|DHARWAD                                           
29090102803|SGM COMP. PU COLLEGE GARAG (PUC)|DHARWAD                                           
29090103001|KANAKDAS HS GOVANKOPPA|DHARWAD                                           
29090103801|MORARJI DESAI RESI SCHOOL HEBBALLI|DHARWAD                                           
