DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|ASSMNTNAME|PROGNAME|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1686290|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685593|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1686317|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34129|' MUSLIM COLONY            '|' kannada '|1683729|' female '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|0|1|1|1|0|1|1|1|1|1|0|0|1|1|1|0|0|0|0|1|1|1|0|0|0|1|1|0|1|
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34117|' SONNAPPA GARDEN          '|' kannada '|1683830|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|0|1|0|0|1|1|1|0|0|1|1|1|1|1|1|1|0|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1688086|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34144|' REHMATH NAGAR            '|' kannada '|1686241|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34124|' JYOTHINAGAR 1            '|' kannada '|1685988|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|1|0|1|0|1|1|0|0|0|1|1|1|0|0|0|1|1|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|35474|' CHIKKANA LINE D J HALLI  '|' kannada '|1686363|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|0|0|1|0|0|1|1|1|1|0|0|0|1|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34131|' ANANDAPURA 1             '|' kannada '|1685883|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34144|' REHMATH NAGAR            '|' kannada '|1686215|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|35468|' RAGGAPPA BLOCK           '|' kannada '|1686331|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685634|' female '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|0|1|0|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|
' bangalore '|' bangalore state        '|' banashankari                    '|30518|' CAUVERI NAGAR 2          '|' kannada '|1686148|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|0|0|1|0|0|1|0|0|0|1|1|0|1|0|1|1|1|0|1|0|1|1|0|0|1|0|
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34129|' MUSLIM COLONY            '|' kannada '|1683726|' male   '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|0|1|1|0|0|1|1|1|1|1|0|0|1|1|1|0|0|1|0|1|1|1|0|0|1|1|1|1|1|
' bangalore '|' bangalore state        '|' banashankari                    '|30518|' CAUVERI NAGAR 2          '|' kannada '|1686029|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|1|0|1|1|0|1|1|1|1|0|1|1|1|1|0|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1683762|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|1|0|1|0|1|0|0|0|0|1|0|1|1|1|0|1|1|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1639981|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|
' bangalore '|' bangalore central      '|' netaji 2nd circle               '|34060|' MOODALAPALYA - 3         '|' kannada '|1686260|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|0|0|0|1|0|1|1|1|0|0|0|1|1|1|0|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34144|' REHMATH NAGAR            '|' kannada '|1686157|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685697|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|0|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1639980|' male   '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1683783|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685443|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34121|' RIZWAN COMPOUND          '|' kannada '|1664811|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|1|0|0|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|35474|' CHIKKANA LINE D J HALLI  '|' kannada '|1686381|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|0|0|0|1|0|0|0|1|1|0|1|0|0|0|1|1|0|||||||||
' bangalore '|' bangalore central      '|' netaji 2nd circle               '|34060|' MOODALAPALYA - 3         '|' kannada '|1686304|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|0|0|0|1|1|1|0|1|1|1|1|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34132|' GOVINDAPURA 2            '|' kannada '|1685973|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685469|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33737|' YARABNAGAR-2             '|' kannada '|1667052|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|0|1|1|1|0|0|1|1|0|0|1|0|0|0|0|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34129|' MUSLIM COLONY            '|' kannada '|1683695|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|1|1|0|1|1|1|0|1|1|0|1|0|1|0|1|1|1|0|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34120|' A K COLONY               '|' kannada '|1685533|' female '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|0|
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34116|' CHAMUNDI NAGAR           '|' kannada '|1686422|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|1|0|1|1|1|1|0|1|1|0|1|0|1|0|1|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34142|' BANGAR GIRI              '|' kannada '|1685912|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|0|1|1|1|1|1|1|1|1|0|1|0|1|1|0|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34130|' MODI ROAD 2              '|' kannada '|1685666|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685739|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|1|0|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34120|' A K COLONY               '|' kannada '|1685549|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|0|
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685770|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|0|1|1|1|0|1|1|0|1|1|1|0|1|1|1|0|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33737|' YARABNAGAR-2             '|' kannada '|1685862|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34120|' A K COLONY               '|' kannada '|1685504|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1688088|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34124|' JYOTHINAGAR 1            '|' kannada '|1685992|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|1|1|1|0|1|1|0|1|0|0|1|1|0|1|0|1|0|0|0|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685572|' male   '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|1|1|1|1|0|1|0|0|1|1|0|1|1|
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685615|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
' bangalore '|' bangalore state        '|' wilson garden                   '|34067|' ADUGODI POLICE QUARTRESS '|' kannada '|1686038|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1686297|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|30518|' CAUVERI NAGAR 2          '|' kannada '|1686127|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|0|1|0|1|1|0|0|0|0|0|0|1|0|1|0|1|0|1|0|1|1|0|1|1|0|
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34137|' SUGAR MANDI              '|' kannada '|1686185|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|0|0|1|1|0|0|0|1|1|1|0|0|1|0|1|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1683773|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|0|1|1|1|1|0|0|0|1|1|1|1|0|0|1|0|1|1|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34122|' JYOTHINAGAR              '|' kannada '|1686020|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34132|' GOVINDAPURA 2            '|' kannada '|1685956|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34120|' A K COLONY               '|' kannada '|1685511|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|0|1|1|0|1|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34121|' RIZWAN COMPOUND          '|' kannada '|1686287|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|1|||||||||
' bangalore '|' bangalore central      '|' sir m vishweshwariah 1st circle '|35478|' KALYAN NAGAR             '|' kannada '|1683903|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34120|' A K COLONY               '|' kannada '|1685508|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|0|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685846|' male   '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|0|0|1|1|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|
' bangalore '|' bangalore state        '|' banashankari                    '|33730|' ILAYAZ NAGAR             '|' kannada '|1685643|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1686319|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34129|' MUSLIM COLONY            '|' kannada '|1683682|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|0|1|1|0|1|1|0|1|0|0|1|0|1|0|1|1|1|1|1|0|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34137|' SUGAR MANDI              '|' kannada '|1687881|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|0|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|30518|' CAUVERI NAGAR 2          '|' kannada '|1686136|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|0|1|0|1|1|1|0|0|1|1|0|1|0|1|0|1|1|1|0|1|1|0|0|1|1|
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34122|' JYOTHINAGAR              '|' kannada '|1685993|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34137|' SUGAR MANDI              '|' kannada '|1686172|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|0|0|1|1|1|0|0|0|1|1|1|0|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34131|' ANANDAPURA 1             '|' kannada '|1685928|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34124|' JYOTHINAGAR 1            '|' kannada '|1685980|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34136|' ANANDAPURAM              '|' kannada '|1683801|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|0|1|1|0|0|0|1|1|0|0|0|0|0|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34137|' SUGAR MANDI              '|' kannada '|1640562|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' kodihalli                       '|34162|' ISLAMPURA  1             '|' kannada '|1683881|' female '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|0|1|1|1|1|1|0|0|0|1|1|1|0|0|0|1|0|1|0|1|1|1|0|1|0|
' bangalore '|' bangalore state        '|' wilson garden                   '|34067|' ADUGODI POLICE QUARTRESS '|' kannada '|1686043|' male   '|' sanskrit      '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34121|' RIZWAN COMPOUND          '|' kannada '|1686285|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|0|0|0|1|1|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685744|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|1|0|1|1|0|0|1|0|0|1|0|1|1|0|0|1|1|0|1|0|||||||||
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34131|' ANANDAPURA 1             '|' kannada '|1685919|' female '|' kannada       '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|1|1|1|1|0|1|0|0|
' bangalore '|' bangalore state        '|' wilson garden                   '|34067|' ADUGODI POLICE QUARTRESS '|' kannada '|1686067|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34144|' REHMATH NAGAR            '|' kannada '|1686084|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|34052|' TILAK NAGAR (JAYANAGAR)  '|' kannada '|1686302|' female '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34067|' ADUGODI POLICE QUARTRESS '|' kannada '|1686050|' male   '|' kannada       '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' bangalore state        '|' banashankari                    '|30518|' CAUVERI NAGAR 2          '|' kannada '|1688158|' male   '|' urdu          '|' Pretest(Age 4.5-6)   '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|
' bangalore '|' sumangali seva ashrama '|' murphy town                     '|34128|' GOVINDAPURA 1            '|' kannada '|1685424|' female '|' multi lng     '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34137|' SUGAR MANDI              '|' kannada '|1640632|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|1|0|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34142|' BANGAR GIRI              '|' kannada '|1685921|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|0|0|1|1|1|1|1|1|1|1|0|0|0|1|1|0|0|0|0|0|||||||||
' bangalore '|' bangalore state        '|' wilson garden                   '|34107|' SIDDA PURA 2             '|' kannada '|1685711|' male   '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|1|1|0|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' sultanpalya                     '|34144|' REHMATH NAGAR            '|' kannada '|1686227|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|||||||||
' bangalore '|' sumangali seva ashrama '|' dodda banaswadi                 '|34129|' MUSLIM COLONY            '|' kannada '|1683697|' female '|' urdu          '|' Pretest(Age 2.5-4.5) '|' Anganwadi-Bangalore '|1|0|1|1|0|1|0|0|1|1|1|1|1|1|0|1|0|1|1|1|1|0|||||||||
